"","hosts","hostclean","group"
"2822","Oligoplites saliens","Oligoplites saliens",NA
"2823","Rhizoprionodon terraenovae","Rhizoprionodon terraenovae",NA
"2824","Scyliorhinus haeckeli","Scyliorhinus haeckeli",NA
"2825","Deania calcea","Deania calcea",NA
"2826","Deania hystricosa","Deania hystricosa",NA
"2827","Deania profundorum","Deania profundorum",NA
"2828","Cetorhinus maximus","Cetorhinus maximus",NA
"2829","Illex coindeti","Illex coindeti",NA
"2830","Rhinoptera bonasus","Rhinoptera bonasus",NA
"2831","Leptonyx monachus","Leptonyx monachus",NA
"2832","Lagenorhynchus acutus","Lagenorhynchus acutus",NA
"2833","Artediellus uncinatus","Artediellus uncinatus",NA
"2834","Tautoga ouotis","Tautoga ouotis",NA
"2835","Zoarces anguillaris","Zoarces anguillaris",NA
"2836","Carcharhinus milberti","Carcharhinus milberti",NA
"2837","Carcharhinus obscurus","Carcharhinus obscurus",NA
"2838","Carcharhinus plumbeus","Carcharhinus plumbeus",NA
"2839","Leucoraja fullonica","Leucoraja fullonica",NA
"2840","Rajella bathyphila","Rajella bathyphila",NA
"2841","Dipturus oxyrinchus","Dipturus oxyrinchus",NA
"2842","Raja montagui","Raja montagui",NA
"2843","Bathyraja richardsoni","Bathyraja richardsoni",NA
"2844","Raja erinacea","Raja erinacea",NA
"2845","Raja georgiana","Raja georgiana",NA
"2846","Raja brachyura","Raja brachyura",NA
"2847","Alosa fallax","Alosa fallax",NA
"2848","Balanus balanoides","Balanus balanoides",NA
"2849","Artemia parthenogenetica","Artemia parthenogenetica",NA
"2850","Artemia tunisiana","Artemia tunisiana",NA
"2851","Acartia clausi","Acartia clausi",NA
"2852","Otoperca aurita","Otoperca aurita",NA
"2853","Sardina pilchardus","Sardina pilchardus",NA
"2854","Sardinella pilchardus","Sardinella pilchardus",NA
"2855","Spicara smaris","Spicara smaris",NA
"2856","Coelorhinchus karrerae","Coelorhinchus karrerae",NA
"2857","Caranx senegallus","Caranx senegallus",NA
"2858","Coryphaenoides brevibarbis","Coryphaenoides brevibarbis",NA
"2859","Coryphaenoides leptolepis","Coryphaenoides leptolepis",NA
"2860","Coryphaenoides carapinus","Coryphaenoides carapinus",NA
"2861","Coryphaenoides armatus","Coryphaenoides armatus",NA
"2862","Ginglymostoma cirratum","Ginglymostoma cirratum",NA
"2863","Pagellus bogaraveo","Pagellus bogaraveo",NA
"2864","Squatina squatina","Squatina squatina",NA
"2865","Epinephelus guaza","Epinephelus guaza",NA
"2866","Barbus comiza","Barbus comiza",NA
"2867","Carcharodon lamia","Carcharodon lamia",NA
"2868","Centrina vulpecula","Centrina vulpecula",NA
"2869","Thyrsites atun","Thyrsites atun",NA
"2870","Rhinochimaera atlantica","Rhinochimaera atlantica",NA
"2871","Callorhynchus capensis","Callorhynchus capensis",NA
"2872","Harriotta raleighana","Harriotta raleighana",NA
"2873","Genypterus capensis","Genypterus capensis",NA
"2874","Illex argentinus","Illex argentinus",NA
"2875","Maurolicus muelleri","Maurolicus muelleri",NA
"2876","Merluccius polli","Merluccius polli",NA
"2877","Todarodes angolensis","Todarodes angolensis",NA
"2878","Caranx rhonchus","Caranx rhonchus",NA
"2879","Epinephelus fasciatus","Epinephelus fasciatus",NA
"2880","Fistularia tabaccaria","Fistularia tabaccaria",NA
"2881","Pomadasys incisus","Pomadasys incisus",NA
"2882","Selene setapinnis","Selene setapinnis",NA
"2883","Chelidonichthys obscura","Chelidonichthys obscura",NA
"2884","Carcharhinus signatus","Carcharhinus signatus",NA
"2885","Sphoeroides pachygaster","Sphoeroides pachygaster",NA
"2886","Sphyrna zygaena","Sphyrna zygaena",NA
"2887","Argyropelecus aculeatus","Argyropelecus aculeatus",NA
"2888","Symboloporus boops","Symboloporus boops",NA
"2889","Labrus merula","Labrus merula",NA
"2890","Symphodus tinca","Symphodus tinca",NA
"2891","Rhinobatos rhinobatos","Rhinobatos rhinobatos",NA
"2892","Rhinobatos cemiculus","Rhinobatos cemiculus",NA
"2893","Dipturus trachyderma","Dipturus trachyderma",NA
"2894","Pseudupeneus maculatus","Pseudupeneus maculatus",NA
"2895","Sphyrna tudes","Sphyrna tudes",NA
"2896","Lepidopus caudatus","Lepidopus caudatus",NA
"2897","Pentaceros richardsoni","Pentaceros richardsoni",NA
"2898","Grampus griseus","Grampus griseus",NA
"2899","Lagenodelphis hosei","Lagenodelphis hosei",NA
"2900","Atlantoraja castelnaui","Atlantoraja castelnaui",NA
"2901","Serranus cabrilla","Serranus cabrilla",NA
"2902","Notorhynchus pectorosus","Notorhynchus pectorosus",NA
"2903","Scomberomorus regalis","Scomberomorus regalis",NA
"2904","Epinephelus goreensis","Epinephelus goreensis",NA
"2905","Pomadasys peroteti","Pomadasys peroteti",NA
"2906","Selene dorsalis","Selene dorsalis",NA
"2907","Sphyrna diplana","Sphyrna diplana",NA
"2908","Arnoglossus imperialis","Arnoglossus imperialis",NA
"2909","Chelidonichthys gurnardus","Chelidonichthys gurnardus",NA
"2910","Chelidonichthys lucerna","Chelidonichthys lucerna",NA
"2911","Eledone cirrhosa","Eledone cirrhosa",NA
"2912","Eucleoteuthis luminosa","Eucleoteuthis luminosa",NA
"2913","Haemulon plumieri","Haemulon plumieri",NA
"2914","Microchirus variegatus","Microchirus variegatus",NA
"2915","Octopus vulgaris","Octopus vulgaris",NA
"2916","Ommastrephes bartrami","Ommastrephes bartrami",NA
"2917","Ommastrephes pteropus","Ommastrephes pteropus",NA
"2918","Pagusa lascaris","Pagusa lascaris",NA
"2919","Sthenoteuthis oualaniensis","Sthenoteuthis oualaniensis",NA
"2920","Todaropsis eblanae","Todaropsis eblanae",NA
"2921","Trigla bicarinata","Trigla bicarinata",NA
"2922","Trigla lyra","Trigla lyra",NA
"2923","Hoplostethus mediterraneus","Hoplostethus mediterraneus",NA
"2924","Liosaccus cutaneus","Liosaccus cutaneus",NA
"2925","Balistes carolinensis","Balistes carolinensis",NA
"2926","Derichthys serpentinus","Derichthys serpentinus",NA
"2927","Gonostoma elongatum","Gonostoma elongatum",NA
"2928","Lycoteuthis diadema","Lycoteuthis diadema",NA
"2929","Nessorhamphus ingolfianus","Nessorhamphus ingolfianus",NA
"2930","Bagre bahiensis","Bagre bahiensis",NA
"2931","Prionotus triacanthus","Prionotus triacanthus",NA
"2932","Arius latiscutatus","Arius latiscutatus",NA
"2933","Carcharhinus melanopterus","Carcharhinus melanopterus",NA
"2934","Cynoponticus ferox","Cynoponticus ferox",NA
"2935","Dasyatis margarita","Dasyatis margarita",NA
"2936","Galeocerdo cuvier","Galeocerdo cuvier",NA
"2937","Peprilus alepidotus","Peprilus alepidotus",NA
"2938","Peprilus burti","Peprilus burti",NA
"2939","Peprilus triacanthus","Peprilus triacanthus",NA
"2940","Psettias sebae","Psettias sebae",NA
"2941","Pseudolithus elongatus","Pseudolithus elongatus",NA
"2942","Pseudolithus typus","Pseudolithus typus",NA
"2943","Pseudotolithus brachygnathus","Pseudotolithus brachygnathus",NA
"2944","Pseudotolithus elongatus","Pseudotolithus elongatus",NA
"2945","Pseudotolithus typus","Pseudotolithus typus",NA
"2946","Cynoglossus senegalensis","Cynoglossus senegalensis",NA
"2947","Petrocephalus bane","Petrocephalus bane",NA
"2948","Pseudupeneus cyclostomus","Pseudupeneus cyclostomus",NA
"2949","Alepocephalus agassizi","Alepocephalus agassizi",NA
"2950","Alepocephalus bairdi","Alepocephalus bairdi",NA
"2951","Acanthochaenus lutkenii","Acanthochaenus lutkenii",NA
"2952","Sphyrna mokarran","Sphyrna mokarran",NA
"2953","Lagenorhynchus cruciger","Lagenorhynchus cruciger",NA
"2954","Mesoplodon europaeus","Mesoplodon europaeus",NA
"2955","Dalatias licha","Dalatias licha",NA
"2956","Eurypharynx pelecanoides","Eurypharynx pelecanoides",NA
"2957","Lagenorhynchus albirostris","Lagenorhynchus albirostris",NA
"2958","Pseudotolithus senegalensis","Pseudotolithus senegalensis",NA
"2959","Xenodermichthys copei","Xenodermichthys copei",NA
"2960","Symbolophorus boops","Symbolophorus boops",NA
"2961","Cynoscion striatus","Cynoscion striatus",NA
"2962","Pogonias cromis","Pogonias cromis",NA
"2963","Brachyplatystoma flavicans","Brachyplatystoma flavicans",NA
"2964","Brachyplatystoma vaillanti","Brachyplatystoma vaillanti",NA
"2965","Anoxypristis microdon","Anoxypristis microdon",NA
"2966","Alosa mediocris","Alosa mediocris",NA
"2967","Cynoscion virescens","Cynoscion virescens",NA
"2968","Taeniura grabata","Taeniura grabata",NA
"2969","Xyrichthys novacula","Xyrichthys novacula",NA
"2970","Mobula hypostoma","Mobula hypostoma",NA
"2971","Dasyatis marmorata","Dasyatis marmorata",NA
"2972","Pteroplatytrygon violacea","Pteroplatytrygon violacea",NA
"2973","Boops salpa","Boops salpa",NA
"2974","Ceratoscopelus maderensis","Ceratoscopelus maderensis",NA
"2975","Cottunculus sadko","Cottunculus sadko",NA
"2976","Cubiceps coeruleus","Cubiceps coeruleus",NA
"2977","Engraulis encrasicolus","Engraulis encrasicolus",NA
"2978","Epigonus telescopus","Epigonus telescopus",NA
"2979","Gobius batrachocephalus","Gobius batrachocephalus",NA
"2980","Gobius kessleri","Gobius kessleri",NA
"2981","Gobius melanostomus","Gobius melanostomus",NA
"2982","Hyporhamphus unifasciatus","Hyporhamphus unifasciatus",NA
"2983","Illex illecebrosus","Illex illecebrosus",NA
"2984","Lycodes esmarkii","Lycodes esmarkii",NA
"2985","Lycodes frigidus","Lycodes frigidus",NA
"2986","Lycodes pallidus","Lycodes pallidus",NA
"2987","Lycodes seminudus","Lycodes seminudus",NA
"2988","Melanostomias bartonbeani","Melanostomias bartonbeani",NA
"2989","Merluccius vulgaris","Merluccius vulgaris",NA
"2990","Molva dipterygia","Molva dipterygia",NA
"2991","Moroteuthis ingens","Moroteuthis ingens",NA
"2992","Onogadus argentatus","Onogadus argentatus",NA
"2993","Ophidion rochei","Ophidion rochei",NA
"2994","Paralepis elongata","Paralepis elongata",NA
"2995","Paraliparis bathybius","Paraliparis bathybius",NA
"2996","Polyprion americanus","Polyprion americanus",NA
"2997","Rhodichthys regina","Rhodichthys regina",NA
"2998","Sardinella brasiliensis","Sardinella brasiliensis",NA
"2999","Scomberesox saurus","Scomberesox saurus",NA
"3000","Synodus saurus","Synodus saurus",NA
"3001","Trigla lucerna","Trigla lucerna",NA
"3002","Zeus faber","Zeus faber",NA
"3003","Mustelus mento","Mustelus mento",NA
"3004","Liparis coheni","Liparis coheni",NA
"3005","Centroscymnus coelolepis","Centroscymnus coelolepis",NA
"3006","Cephalorhynchus commersonii","Cephalorhynchus commersonii",NA
"3007","Ardea caerulea","Ardea caerulea",NA
"3008","Alepisaurus brevirostris","Alepisaurus brevirostris",NA
"3009","Alepisaurus ferox","Alepisaurus ferox",NA
"3010","Carcharhinus longimanus","Carcharhinus longimanus",NA
"3011","Chauliodus sloani","Chauliodus sloani",NA
"3012","Dosidicus gigas","Dosidicus gigas",NA
"3013","Thunnus atlanticus","Thunnus atlanticus",NA
"3014","Larus audouinii","Larus audouinii",NA
"3015","Spinax niger","Spinax niger",NA
"3016","Sepia officinalis","Sepia officinalis",NA
"3017","Maena zebra","Maena zebra",NA
"3018","Malacoraja senta","Malacoraja senta",NA
"3019","Raja senta","Raja senta",NA
"3020","Notechis scutatus","Notechis scutatus",NA
"3021","Pseudechis australis","Pseudechis australis",NA
"3022","Zosterops lateralis","Zosterops lateralis",NA
"3023","Equus caballus","Equus caballus",NA
"3024","Dasyurus maculatus","Dasyurus maculatus",NA
"3025","Dasyurus viverrinus","Dasyurus viverrinus",NA
"3026","Macropus rufogriseus","Macropus rufogriseus",NA
"3027","Sarcophilus harrisii","Sarcophilus harrisii",NA
"3028","Thylogale billardierii","Thylogale billardierii",NA
"3029","Vombatus ursinus","Vombatus ursinus",NA
"3030","Gallinago megala","Gallinago megala",NA
"3031","Chelodina longicollis","Chelodina longicollis",NA
"3032","Tandanus tandanus","Tandanus tandanus",NA
"3033","Nycticorax caledonius","Nycticorax caledonius",NA
"3034","Rattus lutreolus","Rattus lutreolus",NA
"3035","Uromys caudimaculatus","Uromys caudimaculatus",NA
"3036","Trichosurus caninus","Trichosurus caninus",NA
"3037","Petauroides volans","Petauroides volans",NA
"3038","Gambusia holbrooki","Gambusia holbrooki",NA
"3039","Hypseleotris klunzingeri","Hypseleotris klunzingeri",NA
"3040","Philypnodon grandiceps","Philypnodon grandiceps",NA
"3041","Phylipnodon grandiceps","Phylipnodon grandiceps",NA
"3042","Retropinna semoni","Retropinna semoni",NA
"3043","Thylogale stigmatica","Thylogale stigmatica",NA
"3044","Thylogale thetis","Thylogale thetis",NA
"3045","Cygnus atratus","Cygnus atratus",NA
"3046","Lepus timidus","Lepus timidus",NA
"3047","Oryctolagus cuniculus","Oryctolagus cuniculus",NA
"3048","Hemiergis peronii","Hemiergis peronii",NA
"3049","Heteronotia binoei","Heteronotia binoei",NA
"3050","Lerista bougainvillii","Lerista bougainvillii",NA
"3051","Ranidella tasmaniensis","Ranidella tasmaniensis",NA
"3052","Lampropholis delicata","Lampropholis delicata",NA
"3053","Saproscincus challengeri","Saproscincus challengeri",NA
"3054","Saproscincus mustelina","Saproscincus mustelina",NA
"3055","Assa darlingtoni","Assa darlingtoni",NA
"3056","Geocrinea laevis","Geocrinea laevis",NA
"3057","Philoria loveridgei","Philoria loveridgei",NA
"3058","Ranidella signifera","Ranidella signifera",NA
"3059","Cavia cutleri","Cavia cutleri",NA
"3060","Capra hircus","Capra hircus",NA
"3061","Canis dingo","Canis dingo",NA
"3062","Dendrolagus lumholtzi","Dendrolagus lumholtzi",NA
"3063","Macropus dorsalis","Macropus dorsalis",NA
"3064","Macropus eugenii","Macropus eugenii",NA
"3065","Macropus fuliginosus","Macropus fuliginosus",NA
"3066","Macropus giganteus","Macropus giganteus",NA
"3067","Macropus parryi","Macropus parryi",NA
"3068","Macropus robustus","Macropus robustus",NA
"3069","Onychogalea fraenata","Onychogalea fraenata",NA
"3070","Petrogale assimilis","Petrogale assimilis",NA
"3071","Petrogale godmani","Petrogale godmani",NA
"3072","Petrogale mareeba","Petrogale mareeba",NA
"3073","Petrogale penicillata","Petrogale penicillata",NA
"3074","Petrogale persephone","Petrogale persephone",NA
"3075","Wallabia rufogrisea","Wallabia rufogrisea",NA
"3076","Chelodina expansa","Chelodina expansa",NA
"3077","Emydura macquarii","Emydura macquarii",NA
"3078","Ardea novaehollandiae","Ardea novaehollandiae",NA
"3079","Antechinus swainsonii","Antechinus swainsonii",NA
"3080","Rattus assimilis","Rattus assimilis",NA
"3081","Bettongia gaimardi","Bettongia gaimardi",NA
"3082","Cercartetus caudatus","Cercartetus caudatus",NA
"3083","Rattus sordidus","Rattus sordidus",NA
"3084","Chenopsis atrata","Chenopsis atrata",NA
"3085","Platibis flavipes","Platibis flavipes",NA
"3086","Miniopterus blepotis","Miniopterus blepotis",NA
"3087","Miniopterus schreibersi","Miniopterus schreibersi",NA
"3088","Perameles macrura","Perameles macrura",NA
"3089","Thylacis obesulus","Thylacis obesulus",NA
"3090","Querquedula gibbonfrons","Querquedula gibbonfrons",NA
"3091","Varanus gouldii","Varanus gouldii",NA
"3092","Galaxias truttaceus","Galaxias truttaceus",NA
"3093","Diacypris dietzi","Diacypris dietzi",NA
"3094","Cyclorana novaehollandiae","Cyclorana novaehollandiae",NA
"3095","Hyla ewingii","Hyla ewingii",NA
"3096","Limnodynastes ornatus","Limnodynastes ornatus",NA
"3097","Litoria ewingii","Litoria ewingii",NA
"3098","Litoria fallax","Litoria fallax",NA
"3099","Litoria inermis","Litoria inermis",NA
"3100","Litoria latopalmata","Litoria latopalmata",NA
"3101","Litoria pallida","Litoria pallida",NA
"3102","Litoria peronii","Litoria peronii",NA
"3103","Ranidella parinsignifera","Ranidella parinsignifera",NA
"3104","Ranidella riparia","Ranidella riparia",NA
"3105","Uperoleia rugosa","Uperoleia rugosa",NA
"3106","Diplodactylus elderi","Diplodactylus elderi",NA
"3107","Diplodactylus pulcher","Diplodactylus pulcher",NA
"3108","Egernia depressa","Egernia depressa",NA
"3109","Gehyra variegata","Gehyra variegata",NA
"3110","Rhynchoedura ornata","Rhynchoedura ornata",NA
"3111","Ctenophorus fordi","Ctenophorus fordi",NA
"3112","Ctenophorus isolepis","Ctenophorus isolepis",NA
"3113","Ctenophorus reticulatus","Ctenophorus reticulatus",NA
"3114","Moloch horridus","Moloch horridus",NA
"3115","Nephrurus laevissimus","Nephrurus laevissimus",NA
"3116","Tiliqua rugosa","Tiliqua rugosa",NA
"3117","Austrelaps superbus","Austrelaps superbus",NA
"3118","Egernia whitii","Egernia whitii",NA
"3119","Pogona barbata","Pogona barbata",NA
"3120","Arius graeffei","Arius graeffei",NA
"3121","Lasiorhinus krefftii","Lasiorhinus krefftii",NA
"3122","Lasiorhinus latifrons","Lasiorhinus latifrons",NA
"3123","Aepyprymnus rufescens","Aepyprymnus rufescens",NA
"3124","Onychogalea unguifera","Onychogalea unguifera",NA
"3125","Macropus agilis","Macropus agilis",NA
"3126","Macropus antilopinus","Macropus antilopinus",NA
"3127","Petrogale inornata","Petrogale inornata",NA
"3128","Litoria aurea","Litoria aurea",NA
"3129","Dromaius novaehollandiae","Dromaius novaehollandiae",NA
"3130","Casuarius casuarius","Casuarius casuarius",NA
"3131","Planigale maculata","Planigale maculata",NA
"3132","Trachydosaurus rugosus","Trachydosaurus rugosus",NA
"3133","Chenonetta jubata","Chenonetta jubata",NA
"3134","Dasyurus hallucatus","Dasyurus hallucatus",NA
"3135","Litoria rubella","Litoria rubella",NA
"3136","Ornithorhynchus anatinus","Ornithorhynchus anatinus",NA
"3137","Tachyglossus aculeatus","Tachyglossus aculeatus",NA
"3138","Petrogale lateralis","Petrogale lateralis",NA
"3139","Coregonus wartmanni","Coregonus wartmanni",NA
"3140","Microtus arvalis","Microtus arvalis",NA
"3141","Mus amphibius","Mus amphibius",NA
"3142","Aristichthys nobilis","Aristichthys nobilis",NA
"3143","Blaps lethifera","Blaps lethifera",NA
"3144","Nyroca rufa","Nyroca rufa",NA
"3145","Arvicola terrestris","Arvicola terrestris",NA
"3146","Phoenicopterus roseus","Phoenicopterus roseus",NA
"3147","Oryctes nasicornis","Oryctes nasicornis",NA
"3148","Tenturia tessulata","Tenturia tessulata",NA
"3149","Podarcis pityusensis","Podarcis pityusensis",NA
"3150","Eliomys quercinus","Eliomys quercinus",NA
"3151","Lacerta schreiberi","Lacerta schreiberi",NA
"3152","Crocidura russula","Crocidura russula",NA
"3153","Tenualosa ilisha","Tenualosa ilisha",NA
"3154","Heteropneustes fossilis","Heteropneustes fossilis",NA
"3155","Himantura marginata","Himantura marginata",NA
"3156","Myliobatis niehofii","Myliobatis niehofii",NA
"3157","Narcine brunnea","Narcine brunnea",NA
"3158","Himantura uarnak","Himantura uarnak",NA
"3159","Myliobatis maculata","Myliobatis maculata",NA
"3160","Rhinobatos schlegeli","Rhinobatos schlegeli",NA
"3161","Dasyatis uarnak","Dasyatis uarnak",NA
"3162","Rhina ancylostoma","Rhina ancylostoma",NA
"3163","Rhynchobatus granulatus","Rhynchobatus granulatus",NA
"3164","Stegostoma fasciatum","Stegostoma fasciatum",NA
"3165","Glyphis gangeticus","Glyphis gangeticus",NA
"3166","Scomberomorus commerson","Scomberomorus commerson",NA
"3167","Lepturacanthus savala","Lepturacanthus savala",NA
"3168","Trygon centrura","Trygon centrura",NA
"3169","Johnius aneus","Johnius aneus",NA
"3170","Kahala axillaries","Kahala axillaries",NA
"3171","Priacanthus hamrur","Priacanthus hamrur",NA
"3172","Trachinocephalus myops","Trachinocephalus myops",NA
"3173","Upeneus bensasi","Upeneus bensasi",NA
"3174","Upeneus vittatus","Upeneus vittatus",NA
"3175","Pristipomoides typus","Pristipomoides typus",NA
